pieza,numero,talla,tipo_linea,indice,x_cm,y_cm
DELANTERO (escote barco),1,S,costura,34,17.1170,13.5414
DELANTERO (escote barco),1,S,costura,35,17.3184,14.0138
DELANTERO (escote barco),1,S,costura,36,17.5587,14.4771
DELANTERO (escote barco),1,S,costura,37,17.8334,14.9320
DELANTERO (escote barco),1,S,costura,38,18.1380,15.3792
DELANTERO (escote barco),1,S,costura,39,18.4680,15.8194
DELANTERO (escote barco),1,S,costura,40,18.8190,16.2534
DELANTERO (escote barco),1,S,costura,41,19.1863,16.6817
DELANTERO (escote barco),1,S,costura,42,19.5657,17.1050
DELANTERO (escote barco),1,S,costura,43,19.9525,17.5241
DELANTERO (escote barco),1,S,costura,44,20.3422,17.9397
DELANTERO (escote barco),1,S,costura,45,20.7305,18.3524
DELANTERO (escote barco),1,S,costura,46,21.1130,18.7628
DELANTERO (escote barco),1,S,costura,47,21.4888,19.1714
DELANTERO (escote barco),1,S,costura,48,21.8586,19.5785
DELANTERO (escote barco),1,S,costura,49,22.2233,19.9842
DELANTERO (escote barco),1,S,costura,50,22.5837,20.3887
DELANTERO (escote barco),1,S,costura,51,22.9408,20.7923
DELANTERO (escote barco),1,S,costura,52,23.2953,21.1953
DELANTERO (escote barco),1,S,costura,53,23.6481,21.5977
DELANTERO (escote barco),1,S,costura,54,24.0000,22.0000
DELANTERO (escote barco),1,S,costura,55,24.0000,68.0000
DELANTERO (escote barco),1,S,costura,56,-1.7000,68.0000
DELANTERO (escote barco),1,S,corte,0,-2.7000,69.0000
DELANTERO (escote barco),1,S,corte,1,25.0000,69.0000
DELANTERO (escote barco),1,S,corte,2,25.0000,21.6243
DELANTERO (escote barco),1,S,corte,3,24.4001,20.9386
DELANTERO (escote barco),1,S,corte,4,24.0467,20.5354
DELANTERO (escote barco),1,S,corte,5,23.6907,20.1308
DELANTERO (escote barco),1,S,corte,6,23.3316,19.7248
DELANTERO (escote barco),1,S,corte,7,22.9684,19.3173
DELANTERO (escote barco),1,S,corte,8,22.6005,18.9080
DELANTERO (escote barco),1,S,corte,9,22.2269,18.4968
DELANTERO (escote barco),1,S,corte,10,21.8468,18.0835
DELANTERO (escote barco),1,S,corte,11,21.4604,17.6688
DELANTERO (escote barco),1,S,corte,12,21.0711,17.2550
DELANTERO (escote barco),1,S,corte,13,20.6846,16.8430
DELANTERO (escote barco),1,S,corte,14,20.3055,16.4322
DELANTERO (escote barco),1,S,corte,15,19.9383,16.0224
DELANTERO (escote barco),1,S,corte,16,19.5874,15.6133
DELANTERO (escote barco),1,S,corte,17,19.2571,15.2049
DELANTERO (escote barco),1,S,corte,18,18.9518,14.7975
DELANTERO (escote barco),1,S,corte,19,18.6753,14.3917
DELANTERO (escote barco),1,S,corte,20,18.4315,13.9879
DELANTERO (escote barco),1,S,corte,21,18.2235,13.5868
DELANTERO (escote barco),1,S,corte,22,18.0538,13.1889
DELANTERO (escote barco),1,S,corte,23,17.9234,12.7912
DELANTERO (escote barco),1,S,corte,24,17.8304,12.3859
DELANTERO (escote barco),1,S,corte,25,17.7716,11.9664
DELANTERO (escote barco),1,S,corte,26,17.7455,11.5315
DELANTERO (escote barco),1,S,corte,27,17.7506,11.0808
DELANTERO (escote barco),1,S,corte,28,17.7855,10.6148
DELANTERO (escote barco),1,S,corte,29,17.8486,10.1342
DELANTERO (escote barco),1,S,corte,30,17.9379,9.6401
DELANTERO (escote barco),1,S,corte,31,18.0511,9.1337
DELANTERO (escote barco),1,S,corte,32,18.1860,8.6164
DELANTERO (escote barco),1,S,corte,33,18.3398,8.0894
DELANTERO (escote barco),1,S,corte,34,18.5099,7.5537
DELANTERO (escote barco),1,S,corte,35,18.6933,7.0105
DELANTERO (escote barco),1,S,corte,36,18.8873,6.4608
DELANTERO (escote barco),1,S,corte,37,19.0889,5.9055
DELANTERO (escote barco),1,S,corte,38,19.5478,4.6578
DELANTERO (escote barco),1,S,corte,39,11.7040,-1.4166
DELANTERO (escote barco),1,S,corte,40,10.5292,0.1717
DELANTERO (escote barco),1,S,corte,41,9.9640,0.9187
DELANTERO (escote barco),1,S,corte,42,9.3964,1.6358
DELANTERO (escote barco),1,S,corte,43,8.8227,2.3121
DELANTERO (escote barco),1,S,corte,44,8.2398,2.9374
DELANTERO (escote barco),1,S,corte,45,7.6453,3.5017
DELANTERO (escote barco),1,S,corte,46,7.0370,3.9963
DELANTERO (escote barco),1,S,corte,47,6.4125,4.4139
DELANTERO (escote barco),1,S,corte,48,5.7670,4.7495
DELANTERO (escote barco),1,S,corte,49,5.0847,5.0038
DELANTERO (escote barco),1,S,corte,50,4.3495,5.1869
DELANTERO (escote barco),1,S,corte,51,3.5603,5.3090
DELANTERO (escote barco),1,S,corte,52,2.7239,5.3796
DELANTERO (escote barco),1,S,corte,53,1.8484,5.4099
DELANTERO (escote barco),1,S,corte,54,0.9422,5.4123
DELANTERO (escote barco),1,S,corte,55,0.0066,5.4000
DELANTERO (escote barco),1,S,corte,56,-2.7000,5.4000
DELANTERO (escote barco),1,S,corte,57,-2.7000,69.0000
ESPALDA,2,S,costura,0,0.0000,10.0000
ESPALDA,2,S,costura,1,18.2425,10.0000
ESPALDA,2,S,costura,2,18.2563,10.3448
ESPALDA,2,S,costura,3,18.2979,10.8596
ESPALDA,2,S,costura,4,18.3624,11.3701
ESPALDA,2,S,costura,5,18.4517,11.8759
ESPALDA,2,S,costura,6,18.5675,12.3767
ESPALDA,2,S,costura,7,18.7096,12.8724
ESPALDA,2,S,costura,8,18.8759,13.3632
ESPALDA,2,S,costura,9,19.0642,13.8492
ESPALDA,2,S,costura,10,19.2723,14.3307
ESPALDA,2,S,costura,11,19.4983,14.8077
ESPALDA,2,S,costura,12,19.7397,15.2805
ESPALDA,2,S,costura,13,19.9947,15.7492
ESPALDA,2,S,costura,14,20.2609,16.2141
ESPALDA,2,S,costura,15,20.5362,16.6752
ESPALDA,2,S,costura,16,20.8185,17.1328
ESPALDA,2,S,costura,17,21.1057,17.5870
ESPALDA,2,S,costura,18,21.3956,18.0381
ESPALDA,2,S,costura,19,21.6860,18.4861
ESPALDA,2,S,costura,20,21.9761,18.9313
ESPALDA,2,S,costura,21,22.2659,19.3742
ESPALDA,2,S,costura,22,22.5554,19.8150
ESPALDA,2,S,costura,23,22.8446,20.2540
ESPALDA,2,S,costura,24,23.1336,20.6917
ESPALDA,2,S,costura,25,23.4225,21.1284
ESPALDA,2,S,costura,26,23.7113,21.5644
ESPALDA,2,S,costura,27,24.0000,22.0000
ESPALDA,2,S,costura,28,24.0000,68.0000
ESPALDA,2,S,costura,29,0.0000,68.0000
ESPALDA,2,S,corte,0,25.0000,21.6987
ESPALDA,2,S,corte,1,24.5449,21.0120
ESPALDA,2,S,corte,2,24.2563,20.5764
ESPALDA,2,S,corte,3,23.9678,20.1403
ESPALDA,2,S,corte,4,23.6794,19.7035
ESPALDA,2,S,corte,5,23.3908,19.2655
ESPALDA,2,S,corte,6,23.1022,18.8260
ESPALDA,2,S,corte,7,22.8135,18.3846
ESPALDA,2,S,corte,8,22.5245,17.9411
ESPALDA,2,S,corte,9,22.2357,17.4957
ESPALDA,2,S,corte,10,21.9490,17.0495
ESPALDA,2,S,corte,11,21.6667,16.6031
ESPALDA,2,S,corte,12,21.3911,16.1563
ESPALDA,2,S,corte,13,21.1241,15.7092
ESPALDA,2,S,corte,14,20.8679,15.2618
ESPALDA,2,S,corte,15,20.6244,14.8141
ESPALDA,2,S,corte,16,20.3956,14.3662
ESPALDA,2,S,corte,17,20.1834,13.9181
ESPALDA,2,S,corte,18,19.9897,13.4700
ESPALDA,2,S,corte,19,19.8161,13.0220
ESPALDA,2,S,corte,20,19.6643,12.5741
ESPALDA,2,S,corte,21,19.5359,12.1261
ESPALDA,2,S,corte,22,19.4319,11.6762
ESPALDA,2,S,corte,23,19.3515,11.2205
ESPALDA,2,S,corte,24,19.2928,10.7566
ESPALDA,2,S,corte,25,19.2546,10.2846
ESPALDA,2,S,corte,26,19.2034,9.0000
ESPALDA,2,S,corte,27,0.0000,9.0000
ESPALDA,2,S,corte,28,0.0000,69.0000
ESPALDA,2,S,corte,29,25.0000,69.0000
ESPALDA,2,S,corte,30,25.0000,21.6987
CANESU,3,S,costura,0,0.0000,2.0000
CANESU,3,S,costura,1,0.2525,2.0004
CANESU,3,S,costura,2,0.5048,2.0001
CANESU,3,S,costura,3,0.7571,1.9987
CANESU,3,S,costura,4,1.0090,1.9955
CANESU,3,S,costura,5,1.2607,1.9899
CANESU,3,S,costura,6,1.5120,1.9813
CANESU,3,S,costura,7,1.7628,1.9692
CANESU,3,S,costura,8,2.0131,1.9529
CANESU,3,S,costura,9,2.2628,1.9319
CANESU,3,S,costura,10,2.5117,1.9055
CANESU,3,S,costura,11,2.7599,1.8732
CANESU,3,S,costura,12,3.0072,1.8344
CANESU,3,S,costura,13,3.2536,1.7884
CANESU,3,S,costura,14,3.4989,1.7349
CANESU,3,S,costura,15,3.7429,1.6740
CANESU,3,S,costura,16,3.9853,1.6058
CANESU,3,S,costura,17,4.2258,1.5305
CANESU,3,S,costura,18,4.4642,1.4481
CANESU,3,S,costura,19,4.7001,1.3589
CANESU,3,S,costura,20,4.9333,1.2628
CANESU,3,S,costura,21,5.1636,1.1602
CANESU,3,S,costura,22,5.3906,1.0511
CANESU,3,S,costura,23,5.6141,0.9356
CANESU,3,S,costura,24,5.8339,0.8140
CANESU,3,S,costura,25,6.0502,0.6868
CANESU,3,S,costura,26,6.2636,0.5549
CANESU,3,S,costura,27,6.4747,0.4194
CANESU,3,S,costura,28,6.6841,0.2812
CANESU,3,S,costura,29,6.8924,0.1410
CANESU,3,S,costura,30,7.1000,0.0000
CANESU,3,S,costura,31,18.7619,4.5000
CANESU,3,S,costura,32,18.6778,5.0385
CANESU,3,S,costura,33,18.5957,5.5767
CANESU,3,S,costura,34,18.5173,6.1142
CANESU,3,S,costura,35,18.4447,6.6506
CANESU,3,S,costura,36,18.3797,7.1855
CANESU,3,S,costura,37,18.3242,7.7187
CANESU,3,S,costura,38,18.2801,8.2497
CANESU,3,S,costura,39,18.2494,8.7781
CANESU,3,S,costura,40,18.2339,9.3037
CANESU,3,S,costura,41,18.2356,9.8261
CANESU,3,S,costura,42,18.2425,10.0000
CANESU,3,S,costura,43,0.0000,10.0000
CANESU,3,S,corte,0,19.2355,9.8046
CANESU,3,S,corte,1,19.2339,9.3169
CANESU,3,S,corte,2,19.2485,8.8219
CANESU,3,S,corte,3,19.2777,8.3200
CANESU,3,S,corte,4,19.3199,7.8118
CANESU,3,S,corte,5,19.3734,7.2976
CANESU,3,S,corte,6,19.4366,6.7780
CANESU,3,S,corte,7,19.5076,6.2534
CANESU,3,S,corte,8,19.5847,5.7243
CANESU,3,S,corte,9,19.6661,5.1911
CANESU,3,S,corte,10,19.8743,3.8574
CANESU,3,S,corte,11,6.9714,-1.1215
CANESU,3,S,corte,12,6.3323,-0.6874
CANESU,3,S,corte,13,6.1294,-0.5509
CANESU,3,S,corte,14,5.9291,-0.4186
CANESU,3,S,corte,15,5.7308,-0.2913
CANESU,3,S,corte,16,5.5340,-0.1698
CANESU,3,S,corte,17,5.3382,-0.0546
CANESU,3,S,corte,18,5.1424,0.0538
CANESU,3,S,corte,19,4.9444,0.1560
CANESU,3,S,corte,20,4.7434,0.2527
CANESU,3,S,corte,21,4.5394,0.3436
CANESU,3,S,corte,22,4.3328,0.4286
CANESU,3,S,corte,23,4.1239,0.5077
CANESU,3,S,corte,24,3.9130,0.5805
CANESU,3,S,corte,25,3.7004,0.6471
CANESU,3,S,corte,26,3.4864,0.7073
CANESU,3,S,corte,27,3.2713,0.7610
CANESU,3,S,corte,28,3.0553,0.8081
CANESU,3,S,corte,29,2.8378,0.8487
CANESU,3,S,corte,30,2.6177,0.8833
CANESU,3,S,corte,31,2.3944,0.9124
CANESU,3,S,corte,32,2.1681,0.9363
CANESU,3,S,corte,33,1.9387,0.9557
CANESU,3,S,corte,34,1.7062,0.9708
CANESU,3,S,corte,35,1.4709,0.9822
CANESU,3,S,corte,36,1.2326,0.9903
CANESU,3,S,corte,37,0.9916,0.9956
CANESU,3,S,corte,38,0.7479,0.9987
CANESU,3,S,corte,39,0.5015,1.0001
CANESU,3,S,corte,40,0.2527,1.0004
CANESU,3,S,corte,41,0.0000,1.0000
CANESU,3,S,corte,42,0.0000,11.0000
CANESU,3,S,corte,43,19.2832,11.0000
CANESU,3,S,corte,44,19.2355,9.8046
MANGA,4,S,costura,0,-16.4919,9.9000
MANGA,4,S,costura,1,-16.1597,9.3680
MANGA,4,S,costura,2,-15.8212,8.8414
MANGA,4,S,costura,3,-15.4700,8.3255
MANGA,4,S,costura,4,-15.0998,7.8256
MANGA,4,S,costura,5,-14.7067,7.3452
MANGA,4,S,costura,6,-14.2921,6.8831
MANGA,4,S,costura,7,-13.8579,6.4376
MANGA,4,S,costura,8,-13.4064,6.0070
MANGA,4,S,costura,9,-12.9396,5.5895
MANGA,4,S,costura,10,-12.4596,5.1836
MANGA,4,S,costura,11,-11.9685,4.7873
MANGA,4,S,costura,12,-11.4684,4.3990
MANGA,4,S,costura,13,-10.9614,4.0170
MANGA,4,S,costura,14,-10.4493,3.6400
MANGA,4,S,costura,15,-9.9322,3.2697
MANGA,4,S,costura,16,-9.4096,2.9089
MANGA,4,S,costura,17,-8.8808,2.5602
MANGA,4,S,costura,18,-8.3453,2.2266
MANGA,4,S,costura,19,-7.8024,1.9108
MANGA,4,S,costura,20,-7.2516,1.6155
MANGA,4,S,costura,21,-6.6923,1.3436
MANGA,4,S,costura,22,-6.1239,1.0978
MANGA,4,S,costura,23,-5.5459,0.8810
MANGA,4,S,costura,24,-4.9576,0.6957
MANGA,4,S,costura,25,-4.3595,0.5412
MANGA,4,S,costura,26,-3.7527,0.4137
MANGA,4,S,costura,27,-3.1386,0.3093
MANGA,4,S,costura,28,-2.5183,0.2243
MANGA,4,S,costura,29,-1.8930,0.1547
MANGA,4,S,costura,30,-1.2641,0.0967
MANGA,4,S,costura,31,-0.6326,0.0464
MANGA,4,S,costura,32,0.0000,0.0000
MANGA,4,S,costura,33,0.6194,0.0781
MANGA,4,S,costura,34,1.2374,0.1601
MANGA,4,S,costura,35,1.8526,0.2499
MANGA,4,S,costura,36,2.4637,0.3513
MANGA,4,S,costura,37,3.0691,0.4682
MANGA,4,S,costura,38,3.6676,0.6045
MANGA,4,S,costura,39,4.2577,0.7641
MANGA,4,S,costura,40,4.8380,0.9509
MANGA,4,S,costura,41,5.4073,1.1681
MANGA,4,S,costura,42,5.9659,1.4147
MANGA,4,S,costura,43,6.5143,1.6877
MANGA,4,S,costura,44,7.0535,1.9842
MANGA,4,S,costura,45,7.5840,2.3011
MANGA,4,S,costura,46,8.1067,2.6356
MANGA,4,S,costura,47,8.6223,2.9845
MANGA,4,S,costura,48,9.1316,3.3451
MANGA,4,S,costura,49,9.6353,3.7142
MANGA,4,S,costura,50,10.1341,4.0890
MANGA,4,S,costura,51,10.6287,4.4667
MANGA,4,S,costura,52,11.1189,4.8473
MANGA,4,S,costura,53,11.6041,5.2315
MANGA,4,S,costura,54,12.0839,5.6202
MANGA,4,S,costura,55,12.5577,6.0141
MANGA,4,S,costura,56,13.0249,6.4142
MANGA,4,S,costura,57,13.4850,6.8212
MANGA,4,S,costura,58,13.9376,7.2360
MANGA,4,S,costura,59,14.3819,7.6595
MANGA,4,S,costura,60,14.8176,8.0924
MANGA,4,S,costura,61,15.2444,8.5351
MANGA,4,S,costura,62,15.6641,8.9857
MANGA,4,S,costura,63,16.0792,9.4415
MANGA,4,S,costura,64,16.4919,9.9000
MANGA,4,S,costura,65,12.0000,60.0000
MANGA,4,S,costura,66,-12.0000,60.0000
MANGA,4,S,corte,0,-12.9144,61.0000
MANGA,4,S,corte,1,12.9144,61.0000
MANGA,4,S,corte,2,17.5269,9.5550
MANGA,4,S,corte,3,16.8205,8.7704
MANGA,4,S,corte,4,16.3997,8.3082
MANGA,4,S,corte,5,15.9702,7.8472
MANGA,4,S,corte,6,15.5300,7.3906
MANGA,4,S,corte,7,15.0794,6.9428
MANGA,4,S,corte,8,14.6204,6.5054
MANGA,4,S,corte,9,14.1543,6.0781
MANGA,4,S,corte,10,13.6815,5.6598
MANGA,4,S,corte,11,13.2026,5.2498
MANGA,4,S,corte,12,12.7184,4.8472
MANGA,4,S,corte,13,12.2293,4.4509
MANGA,4,S,corte,14,11.7359,4.0603
MANGA,4,S,corte,15,11.2388,3.6744
MANGA,4,S,corte,16,10.7379,3.2919
MANGA,4,S,corte,17,10.2312,2.9111
MANGA,4,S,corte,18,9.7161,2.5336
MANGA,4,S,corte,19,9.1915,2.1623
MANGA,4,S,corte,20,8.6565,1.8002
MANGA,4,S,corte,21,8.1100,1.4505
MANGA,4,S,corte,22,7.5510,1.1165
MANGA,4,S,corte,23,6.9783,0.8016
MANGA,4,S,corte,24,6.3909,0.5092
MANGA,4,S,corte,25,5.7878,0.2430
MANGA,4,S,corte,26,5.1696,0.0071
MANGA,4,S,corte,27,4.5416,-0.1950
MANGA,4,S,corte,28,3.9093,-0.3660
MANGA,4,S,corte,29,3.2750,-0.5105
MANGA,4,S,corte,30,2.6403,-0.6331
MANGA,4,S,corte,31,2.0067,-0.7382
MANGA,4,S,corte,32,1.3754,-0.8303
MANGA,4,S,corte,33,0.7477,-0.9136
MANGA,4,S,corte,34,0.0262,-1.0046
MANGA,4,S,corte,35,-0.7089,-0.9507
MANGA,4,S,corte,36,-1.3497,-0.8997
MANGA,4,S,corte,37,-1.9942,-0.8402
MANGA,4,S,corte,38,-2.6415,-0.7682
MANGA,4,S,corte,39,-3.2903,-0.6792
MANGA,4,S,corte,40,-3.9394,-0.5690
MANGA,4,S,corte,41,-4.5875,-0.4328
MANGA,4,S,corte,42,-5.2331,-0.2660
MANGA,4,S,corte,43,-5.8719,-0.0647
MANGA,4,S,corte,44,-6.4982,0.1702
MANGA,4,S,corte,45,-7.1096,0.4345
MANGA,4,S,corte,46,-7.7066,0.7248
MANGA,4,S,corte,47,-8.2902,1.0376
MANGA,4,S,corte,48,-8.8612,1.3698
MANGA,4,S,corte,49,-9.4205,1.7183
MANGA,4,S,corte,50,-9.9690,2.0799
MANGA,4,S,corte,51,-10.5075,2.4517
MANGA,4,S,corte,52,-11.0369,2.8308
MANGA,4,S,corte,53,-11.5587,3.2150
MANGA,4,S,corte,54,-12.0759,3.6047
MANGA,4,S,corte,55,-12.5891,4.0031
MANGA,4,S,corte,56,-13.0965,4.4126
MANGA,4,S,corte,57,-13.5959,4.8349
MANGA,4,S,corte,58,-14.0849,5.2723
MANGA,4,S,corte,59,-14.5613,5.7266
MANGA,4,S,corte,60,-15.0226,6.1999
MANGA,4,S,corte,61,-15.4663,6.6943
MANGA,4,S,corte,62,-15.8891,7.2111
MANGA,4,S,corte,63,-16.2854,7.7464
MANGA,4,S,corte,64,-16.6552,8.2896
MANGA,4,S,corte,65,-17.0044,8.8328
MANGA,4,S,corte,66,-17.5179,9.6550
MANGA,4,S,corte,67,-12.9144,61.0000
PUNO,5,S,costura,0,0.0000,0.8000
PUNO,5,S,costura,1,0.0154,0.6439
PUNO,5,S,costura,2,0.0609,0.4939
PUNO,5,S,costura,3,0.1348,0.3555
PUNO,5,S,costura,4,0.2343,0.2343
PUNO,5,S,costura,5,0.3555,0.1348
PUNO,5,S,costura,6,0.4939,0.0609
PUNO,5,S,costura,7,0.6439,0.0154
PUNO,5,S,costura,8,0.8000,0.0000
PUNO,5,S,costura,9,22.2000,0.0000
PUNO,5,S,costura,10,22.3561,0.0154
PUNO,5,S,costura,11,22.5061,0.0609
PUNO,5,S,costura,12,22.6445,0.1348
PUNO,5,S,costura,13,22.7657,0.2343
PUNO,5,S,costura,14,22.8652,0.3555
PUNO,5,S,costura,15,22.9391,0.4939
PUNO,5,S,costura,16,22.9846,0.6439
PUNO,5,S,costura,17,23.0000,0.8000
PUNO,5,S,costura,18,23.0000,11.2000
PUNO,5,S,costura,19,22.9846,11.3561
PUNO,5,S,costura,20,22.9391,11.5061
PUNO,5,S,costura,21,22.8652,11.6445
PUNO,5,S,costura,22,22.7657,11.7657
PUNO,5,S,costura,23,22.6445,11.8652
PUNO,5,S,costura,24,22.5061,11.9391
PUNO,5,S,costura,25,22.3561,11.9846
PUNO,5,S,costura,26,22.2000,12.0000
PUNO,5,S,costura,27,0.8000,12.0000
PUNO,5,S,costura,28,0.6439,11.9846
PUNO,5,S,costura,29,0.4939,11.9391
PUNO,5,S,costura,30,0.3555,11.8652
PUNO,5,S,costura,31,0.2343,11.7657
PUNO,5,S,costura,32,0.1348,11.6445
PUNO,5,S,costura,33,0.0609,11.5061
PUNO,5,S,costura,34,0.0154,11.3561
PUNO,5,S,costura,35,0.0000,11.2000
PUNO,5,S,corte,0,-1.0000,11.2491
PUNO,5,S,corte,1,-0.9702,11.5521
PUNO,5,S,corte,2,-0.8675,11.8907
PUNO,5,S,corte,3,-0.7007,12.2027
PUNO,5,S,corte,4,-0.4762,12.4762
PUNO,5,S,corte,5,-0.2027,12.7007
PUNO,5,S,corte,6,0.1093,12.8675
PUNO,5,S,corte,7,0.4479,12.9702
PUNO,5,S,corte,8,0.7509,13.0000
PUNO,5,S,corte,9,22.2491,13.0000
PUNO,5,S,corte,10,22.5521,12.9702
PUNO,5,S,corte,11,22.8907,12.8675
PUNO,5,S,corte,12,23.2027,12.7007
PUNO,5,S,corte,13,23.4762,12.4762
PUNO,5,S,corte,14,23.7007,12.2027
PUNO,5,S,corte,15,23.8675,11.8907
PUNO,5,S,corte,16,23.9702,11.5521
PUNO,5,S,corte,17,24.0000,11.2491
PUNO,5,S,corte,18,24.0000,0.7509
PUNO,5,S,corte,19,23.9702,0.4479
PUNO,5,S,corte,20,23.8675,0.1093
PUNO,5,S,corte,21,23.7007,-0.2027
PUNO,5,S,corte,22,23.4762,-0.4762
PUNO,5,S,corte,23,23.2027,-0.7007
PUNO,5,S,corte,24,22.8907,-0.8675
PUNO,5,S,corte,25,22.5521,-0.9702
PUNO,5,S,corte,26,22.2491,-1.0000
PUNO,5,S,corte,27,0.7509,-1.0000
PUNO,5,S,corte,28,0.4479,-0.9702
PUNO,5,S,corte,29,0.1093,-0.8675
PUNO,5,S,corte,30,-0.2027,-0.7007
PUNO,5,S,corte,31,-0.4762,-0.4762
PUNO,5,S,corte,32,-0.7007,-0.2027
PUNO,5,S,corte,33,-0.8675,0.1093
PUNO,5,S,corte,34,-0.9702,0.4479
PUNO,5,S,corte,35,-1.0000,0.7509
PUNO,5,S,corte,36,-1.0000,11.2491
TAPETA MANGA,6,S,costura,0,0.0000,0.4000
TAPETA MANGA,6,S,costura,1,0.0077,0.3220
TAPETA MANGA,6,S,costura,2,0.0304,0.2469
TAPETA MANGA,6,S,costura,3,0.0674,0.1778
TAPETA MANGA,6,S,costura,4,0.1172,0.1172
TAPETA MANGA,6,S,costura,5,0.1778,0.0674
TAPETA MANGA,6,S,costura,6,0.2469,0.0304
TAPETA MANGA,6,S,costura,7,0.3220,0.0077
TAPETA MANGA,6,S,costura,8,0.4000,0.0000
TAPETA MANGA,6,S,costura,9,11.6000,0.0000
TAPETA MANGA,6,S,costura,10,11.6780,0.0077
TAPETA MANGA,6,S,costura,11,11.7531,0.0304
TAPETA MANGA,6,S,costura,12,11.8222,0.0674
TAPETA MANGA,6,S,costura,13,11.8828,0.1172
TAPETA MANGA,6,S,costura,14,11.9326,0.1778
TAPETA MANGA,6,S,costura,15,11.9696,0.2469
TAPETA MANGA,6,S,costura,16,11.9923,0.3220
TAPETA MANGA,6,S,costura,17,12.0000,0.4000
TAPETA MANGA,6,S,costura,18,12.0000,2.6000
TAPETA MANGA,6,S,costura,19,11.9923,2.6780
TAPETA MANGA,6,S,costura,20,11.9696,2.7531
TAPETA MANGA,6,S,costura,21,11.9326,2.8222
TAPETA MANGA,6,S,costura,22,11.8828,2.8828
TAPETA MANGA,6,S,costura,23,11.8222,2.9326
TAPETA MANGA,6,S,costura,24,11.7531,2.9696
TAPETA MANGA,6,S,costura,25,11.6780,2.9923
TAPETA MANGA,6,S,costura,26,11.6000,3.0000
TAPETA MANGA,6,S,costura,27,0.4000,3.0000
TAPETA MANGA,6,S,costura,28,0.3220,2.9923
TAPETA MANGA,6,S,costura,29,0.2469,2.9696
TAPETA MANGA,6,S,costura,30,0.1778,2.9326
TAPETA MANGA,6,S,costura,31,0.1172,2.8828
TAPETA MANGA,6,S,costura,32,0.0674,2.8222
TAPETA MANGA,6,S,costura,33,0.0304,2.7531
TAPETA MANGA,6,S,costura,34,0.0077,2.6780
TAPETA MANGA,6,S,costura,35,0.0000,2.6000
TAPETA MANGA,6,S,corte,0,-1.0000,2.6491
TAPETA MANGA,6,S,corte,1,-0.9778,2.8741
TAPETA MANGA,6,S,corte,2,-0.8979,3.1376
TAPETA MANGA,6,S,corte,3,-0.7681,3.3805
TAPETA MANGA,6,S,corte,4,-0.5934,3.5934
TAPETA MANGA,6,S,corte,5,-0.3805,3.7681
TAPETA MANGA,6,S,corte,6,-0.1376,3.8979
TAPETA MANGA,6,S,corte,7,0.1259,3.9778
TAPETA MANGA,6,S,corte,8,0.3509,4.0000
TAPETA MANGA,6,S,corte,9,11.6491,4.0000
TAPETA MANGA,6,S,corte,10,11.8741,3.9778
TAPETA MANGA,6,S,corte,11,12.1376,3.8979
TAPETA MANGA,6,S,corte,12,12.3805,3.7681
TAPETA MANGA,6,S,corte,13,12.5934,3.5934
TAPETA MANGA,6,S,corte,14,12.7681,3.3805
TAPETA MANGA,6,S,corte,15,12.8979,3.1376
